company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
HORTON BUILDER (PETTS WOOD) LIMITED,13394234,A_CEILING_HIT,"established 2021, total-exemption-full filer",ltd,corporate subscriber,2021-05-13,total-exemption-full,"accounts category, NOT turnover",43290,"181 Petts Wood Road, Petts Wood, Orpington",BR5 1JZ,https://find-and-update.company-information.service.gov.uk/company/13394234,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:28+00:00
EES CONTRACTS LTD,12112196,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-07-19,total-exemption-full,"accounts category, NOT turnover",43210,"Unit 7 The Gallery, Furness Avenue, Formby, Liverpool, Merseyside",L37 3NP,https://find-and-update.company-information.service.gov.uk/company/12112196,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:28+00:00
N.BROWN ELECTRICAL LTD,NI678979,A_CEILING_HIT,"established 2021, total-exemption-full filer",ltd,corporate subscriber,2021-05-04,total-exemption-full,"accounts category, NOT turnover",43210,"50 Dunleady Park, Dundonald, Belfast",BT16 1JX,https://find-and-update.company-information.service.gov.uk/company/NI678979,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:30+00:00
CAPITAL REFRIGERATION SERVICES LIMITED,00918599,A_CEILING_HIT,"established 1967, total-exemption-full filer",ltd,corporate subscriber,1967-10-18,total-exemption-full,"accounts category, NOT turnover",43220; 46439,"45 Hoddesdon Industrial Centre, Pindar Road, Hoddesdon, Herts",EN11 0FF,https://find-and-update.company-information.service.gov.uk/company/00918599,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:30+00:00
CLS ELECTRICAL SERVICES LTD,12424974,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-01-27,total-exemption-full,"accounts category, NOT turnover",43210,"61a High Street South, Rushden",NN10 0RA,https://find-and-update.company-information.service.gov.uk/company/12424974,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:36+00:00
GOODAIR LIMITED,06596777,A_CEILING_HIT,"established 2008, total-exemption-full filer",ltd,corporate subscriber,2008-05-19,total-exemption-full,"accounts category, NOT turnover",35300; 43210,"15 Lampits Hill, Corringham, Stanford-Le-Hope",SS17 9AA,https://find-and-update.company-information.service.gov.uk/company/06596777,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:39+00:00
LEO PRENDI PLUMBING LTD,13196154,A_CEILING_HIT,"established 2021, unaudited-abridged filer",ltd,corporate subscriber,2021-02-11,unaudited-abridged,"accounts category, NOT turnover",43220,"Electric Wharf, 1 Generator Hall, Coventry",CV1 4JL,https://find-and-update.company-information.service.gov.uk/company/13196154,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:41+00:00
A GREENER FOOTPRINT LTD,12961928,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-10-20,total-exemption-full,"accounts category, NOT turnover",43220,"Deb House 19 Middlewoods Way, Wharncliffe Business Park, Carlton, Barnsley,  South Yorkshire",S71 3HR,https://find-and-update.company-information.service.gov.uk/company/12961928,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:43+00:00
KENTISH PLUMBERS LTD,11907727,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-03-27,total-exemption-full,"accounts category, NOT turnover",43220,"220 Vale Road, Tonbridge",TN9 1SP,https://find-and-update.company-information.service.gov.uk/company/11907727,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:43+00:00
BALTIC TIMBER PRODUCTS LIMITED,10245403,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-06-22,total-exemption-full,"accounts category, NOT turnover",43290,"B1 Vantage Park, Old Gloucester Road, Hambrook, Bristol",BS16 1GW,https://find-and-update.company-information.service.gov.uk/company/10245403,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:45+00:00
INTACT PLUMBING & HEATING LIMITED,12981995,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-10-28,total-exemption-full,"accounts category, NOT turnover",43220,"Black Bull House 353-355 Station Road, Bamber Bridge, Preston, Lancashire",PR5 6EE,https://find-and-update.company-information.service.gov.uk/company/12981995,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:50+00:00
EDWARDS PLUMBING SERVICES LTD,09870861,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-11-13,total-exemption-full,"accounts category, NOT turnover",43220,"21 Bampton Street, Tiverton",EX16 6AA,https://find-and-update.company-information.service.gov.uk/company/09870861,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:51+00:00
NPS ENERGY LIMITED,05513604,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-07-20,total-exemption-full,"accounts category, NOT turnover",43210,"5 Hanging Chadder, Royton, Oldham",OL2 6XR,https://find-and-update.company-information.service.gov.uk/company/05513604,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:52+00:00
AQUASPEED PLUMBING AND HEATING LIMITED,03918475,A_CEILING_HIT,"established 2000, total-exemption-full filer",ltd,corporate subscriber,2000-02-03,total-exemption-full,"accounts category, NOT turnover",43220,"20 Forge Way, Burgess Hill, West Sussex",RH15 8PS,https://find-and-update.company-information.service.gov.uk/company/03918475,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:55+00:00
CLOUD 9 CONSTRUCTION LTD,10782166,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-05-22,total-exemption-full,"accounts category, NOT turnover",43210,"Kintyre House, 70 High Street, Fareham, Hampshire",PO16 7BB,https://find-and-update.company-information.service.gov.uk/company/10782166,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:56+00:00
MFA CONSTRUCTION LIMITED,11984653,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-05-08,total-exemption-full,"accounts category, NOT turnover",43290; 43999,"Crown House, 27 Old Gloucester Street, London",WC1N 3AX,https://find-and-update.company-information.service.gov.uk/company/11984653,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:58+00:00
STAFFORDSHIRE AIR CONDITIONING SERVICES LTD.,10186356,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-05-18,total-exemption-full,"accounts category, NOT turnover",43220,"25/27 Station Street, Cheslyn Hay, Walsall",WS6 7ED,https://find-and-update.company-information.service.gov.uk/company/10186356,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:58+00:00
ARTISTRA RENOVATIONS LIMITED,09655667,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-06-24,total-exemption-full,"accounts category, NOT turnover",41202; 43210; 43220; 43390,"Unit 12a More House Farm Ditchling Road, Wivelsfield, Haywards Heath",RH17 7RE,https://find-and-update.company-information.service.gov.uk/company/09655667,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:30:59+00:00
EURO ELECTRICAL CONTRACTORS LIMITED,07505994,A_CEILING_HIT,"established 2011, total-exemption-full filer",ltd,corporate subscriber,2011-01-26,total-exemption-full,"accounts category, NOT turnover",43210,"Brook House, Moss Grove, Kingswinford, West Midlands",DY6 9HS,https://find-and-update.company-information.service.gov.uk/company/07505994,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:03+00:00
ETMINOZA 6 LIMITED,10318557,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-08-08,total-exemption-full,"accounts category, NOT turnover",43210,"2nd Floor, One Hobbs House Harrovian Business Village, Bessborough Road, Harrow",HA1 3EX,https://find-and-update.company-information.service.gov.uk/company/10318557,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:04+00:00
FIRST STRIKE ELECTRICAL LTD.,03786975,A_CEILING_HIT,"established 1999, total-exemption-full filer",ltd,corporate subscriber,1999-06-10,total-exemption-full,"accounts category, NOT turnover",43210,"19-21 Crawford Street, London",W1H 1PJ,https://find-and-update.company-information.service.gov.uk/company/03786975,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:07+00:00
MINSTER ALARMS LTD,06302560,A_CEILING_HIT,"established 2007, total-exemption-full filer",ltd,corporate subscriber,2007-07-04,total-exemption-full,"accounts category, NOT turnover",43210,"Suncliffe House New Lane, Huntington, York",YO32 9NQ,https://find-and-update.company-information.service.gov.uk/company/06302560,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:16+00:00
NONPAREIL SOLUTIONS LIMITED,07249228,A_CEILING_HIT,"established 2010, total-exemption-full filer",ltd,corporate subscriber,2010-05-11,total-exemption-full,"accounts category, NOT turnover",43220,"298 Lower Luton Road, Wheathampstead, St Albans, Hertfordshire",AL4 8HT,https://find-and-update.company-information.service.gov.uk/company/07249228,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:16+00:00
F. R. ELSWOOD LIMITED,02616843,A_CEILING_HIT,"established 1991, unaudited-abridged filer",ltd,corporate subscriber,1991-06-04,unaudited-abridged,"accounts category, NOT turnover",43290; 43390; 43999,"Foxdenton Hall Farm, Middleton, Manchester",M24 1QW,https://find-and-update.company-information.service.gov.uk/company/02616843,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:17+00:00
I-PLUMB.COM LTD,06688011,A_CEILING_HIT,"established 2008, unaudited-abridged filer",ltd,corporate subscriber,2008-09-03,unaudited-abridged,"accounts category, NOT turnover",43220,"The Old Bakery Britannia Road, Morley, Leeds, West Yorkshire",LS27 0DN,https://find-and-update.company-information.service.gov.uk/company/06688011,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:19+00:00
AJW HEATING LTD,09580237,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-05-07,total-exemption-full,"accounts category, NOT turnover",43220,"The Old Post Office, 41-43 Market Place, Chippenham, Wiltshire",SN15 3HR,https://find-and-update.company-information.service.gov.uk/company/09580237,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:21+00:00
UNITEC BUILDING SERVICES LTD,08595326,A_CEILING_HIT,"established 2013, unaudited-abridged filer",ltd,corporate subscriber,2013-07-03,unaudited-abridged,"accounts category, NOT turnover",43210; 43220; 43999,"Unit 4 Sidcup Logistics Park East, Sandy Lane, Sidcup",DA14 5FE,https://find-and-update.company-information.service.gov.uk/company/08595326,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:22+00:00
KELLY DRIVEWAYS LTD,12838371,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-08-26,total-exemption-full,"accounts category, NOT turnover",43290,"651a Mauldeth Road West, Chorlton Cum Hardy, Manchester",M21 7SA,https://find-and-update.company-information.service.gov.uk/company/12838371,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:23+00:00
FIXED ELECTRICAL SERVICES LTD,12006153,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-05-20,total-exemption-full,"accounts category, NOT turnover",43210,"7 Lambs Bank, Tonbridge, Kent",TN9 2UZ,https://find-and-update.company-information.service.gov.uk/company/12006153,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:24+00:00
WILTON KITCHENS AND DESIGN LTD,03571763,A_CEILING_HIT,"established 1998, total-exemption-full filer",ltd,corporate subscriber,1998-05-28,total-exemption-full,"accounts category, NOT turnover",43290,"1 Silver Street, Wilton, Wiltshire",SP2 0HX,https://find-and-update.company-information.service.gov.uk/company/03571763,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:25+00:00
D. BURNS & SON LIMITED,SC301230,A_CEILING_HIT,"established 2006, total-exemption-full filer",ltd,corporate subscriber,2006-04-24,total-exemption-full,"accounts category, NOT turnover",43220,"18 Ardmillan, Kilwinning",KA13 6LR,https://find-and-update.company-information.service.gov.uk/company/SC301230,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:27+00:00
HERTFORD GATES LIMITED,11964001,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-04-25,total-exemption-full,"accounts category, NOT turnover",43290,"The Coach House, The Square, Sawbridgeworth, Hertfordshire",CM21 9AE,https://find-and-update.company-information.service.gov.uk/company/11964001,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:28+00:00
A. J. HALL LIMITED,05381607,A_CEILING_HIT,"established 2005, unaudited-abridged filer",ltd,corporate subscriber,2005-03-03,unaudited-abridged,"accounts category, NOT turnover",43290,"64 High Street, Belper, Derbyshire",DE56 1GF,https://find-and-update.company-information.service.gov.uk/company/05381607,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:30+00:00
ASJ ELECTRICAL LIMITED,11833844,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-02-19,total-exemption-full,"accounts category, NOT turnover",43210,"25 Park Street West, Luton, Bedfordshire",LU1 3BE,https://find-and-update.company-information.service.gov.uk/company/11833844,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:31:31+00:00
