company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
RICHINGS ELECTRICS LTD,10164893,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-05-05,micro-entity,"accounts category, NOT turnover",43210,"12 The Old Flour Mill, Queen Street, Emsworth, Hampshire",PO10 7BT,https://find-and-update.company-information.service.gov.uk/company/10164893,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:09+00:00
GLASS PARTITIONS IRELAND LTD,NI696921,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-05-05,micro-entity,"accounts category, NOT turnover",43290,"8 Bowens Meadow, Lurgan, Craigavon",BT66 7UT,https://find-and-update.company-information.service.gov.uk/company/NI696921,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:10+00:00
EL ELECTRICAL SERVICES LTD,10755578,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-05-05,micro-entity,"accounts category, NOT turnover",43210,"11 Southey Mews, London",E16 1TN,https://find-and-update.company-information.service.gov.uk/company/10755578,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:12+00:00
M W S ELECTRICAL (NW) LTD,09516297,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-03-28,micro-entity,"accounts category, NOT turnover",43210,"555 Smithdown Road, Liverpool, Merseyside",L15 5AF,https://find-and-update.company-information.service.gov.uk/company/09516297,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:12+00:00
CONSTRUCTION RENOVATION & OUTDOOR ROOMS LTD,12985188,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-10-30,micro-entity,"accounts category, NOT turnover",43290,"55 Woodlands Way, Tarporley",CW6 0TP,https://find-and-update.company-information.service.gov.uk/company/12985188,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:14+00:00
J S PLUMBING AND HEATING INSTALLATIONS LIMITED,07269533,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-06-01,micro-entity,"accounts category, NOT turnover",43220,"13 Greenwood Close, Thames Ditton",KT7 0BG,https://find-and-update.company-information.service.gov.uk/company/07269533,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:15+00:00
DGD ELECTRICAL SERVICES LTD,07209201,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-03-31,micro-entity,"accounts category, NOT turnover",43210,"Small Trees, 1 Furzedown Road, Sutton, Surrey",SM2 5QE,https://find-and-update.company-information.service.gov.uk/company/07209201,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:17+00:00
SMART CONSTRUCTION RO LTD,15755591,B_COMPLIANCE_DROWNED,"young (2024), total-exemption-full filer",ltd,corporate subscriber,2024-06-02,total-exemption-full,"accounts category, NOT turnover",43290,"Office 1 Engine House, Marshall's Yard, Gainsborough",DN21 2NA,https://find-and-update.company-information.service.gov.uk/company/15755591,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:18+00:00
MIDLANDS ECO INSTALLERS LTD,15756429,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-02,micro-entity,"accounts category, NOT turnover",33140; 43210; 43290,"200 Slade Road, Birmingham",B23 7RJ,https://find-and-update.company-information.service.gov.uk/company/15756429,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:19+00:00
SC ELECTRICAL SPECIALISTS LTD,SC477007,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-05-07,micro-entity,"accounts category, NOT turnover",43210,"3 Craighead Avenue, Portlethen, Aberdeen",AB12 4TP,https://find-and-update.company-information.service.gov.uk/company/SC477007,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:20+00:00
CETEC SYSTEMS LIMITED,07364687,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-09-03,micro-entity,"accounts category, NOT turnover",43210; 43290,"Paramount House, 2 Concorde Drive, Clevedon, North Somerset",BS21 6UH,https://find-and-update.company-information.service.gov.uk/company/07364687,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:21+00:00
SPS PLUMBING & HEATING (SW) LIMITED,08010163,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-03-28,micro-entity,"accounts category, NOT turnover",43220,"29 Bath Road, Peasedown St. John, Bath",BA2 8DJ,https://find-and-update.company-information.service.gov.uk/company/08010163,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:23+00:00
ICKENHAM HEATING LIMITED,11042300,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-11-01,micro-entity,"accounts category, NOT turnover",43220,"78 Breakspear Road South, Ickenham, Uxbridge, Middlesex",UB10 8HE,https://find-and-update.company-information.service.gov.uk/company/11042300,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:24+00:00
SS TESTING HULL LTD,14366389,B_COMPLIANCE_DROWNED,"young (2022), unaudited-abridged filer",ltd,corporate subscriber,2022-09-20,unaudited-abridged,"accounts category, NOT turnover",43210,"37 Apollo Walk, Hull",HU8 0TU,https://find-and-update.company-information.service.gov.uk/company/14366389,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:24+00:00
BRADGATE ELECTRICAL DESIGN & SERVICES LIMITED,14765100,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-03-28,micro-entity,"accounts category, NOT turnover",43210,"15 Hanyards Lane, Cuffley, Hertfordshire",EN6 4AT,https://find-and-update.company-information.service.gov.uk/company/14765100,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:25+00:00
T.R. BOURNE & SON LIMITED,04760387,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2003-05-12,micro-entity,"accounts category, NOT turnover",43220,"152 Halesowen Road, Old Hill, Cradley Heath, West Midlands",B64 5LP,https://find-and-update.company-information.service.gov.uk/company/04760387,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:26+00:00
D CLIXBY E & I TECHNICAL LIMITED,10326153,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-08-11,micro-entity,"accounts category, NOT turnover",43210,"25 Cormorant Drive, Grimsby, South Humberside",DN37 9PA,https://find-and-update.company-information.service.gov.uk/company/10326153,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:27+00:00
OVOMS LTD,13585272,B_COMPLIANCE_DROWNED,"young (2021), total-exemption-full filer",ltd,corporate subscriber,2021-08-25,total-exemption-full,"accounts category, NOT turnover",43290,"17 Hanover Square, London",W1S 1BN,https://find-and-update.company-information.service.gov.uk/company/13585272,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:28+00:00
AB GAS & PROPERTY SERVICE LTD,12837527,B_COMPLIANCE_DROWNED,micro filer (micro-entity),private-limited-guarant-nsc,corporate subscriber,2020-08-26,micro-entity,"accounts category, NOT turnover",43220; 43290,"Flat 11 Soho House, Soho Close, Smethwick",B66 2SR,https://find-and-update.company-information.service.gov.uk/company/12837527,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:29+00:00
RPRZ LIMITED,12164296,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-08-19,micro-entity,"accounts category, NOT turnover",43220,"82 Harrowdene Road, Wembley, Middlesex",HA0 2JF,https://find-and-update.company-information.service.gov.uk/company/12164296,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:30+00:00
DOME ELECTRICAL SERVICES LIMITED,12824280,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-08-19,micro-entity,"accounts category, NOT turnover",43210,"53 Watsons Hill, Sittingbourne",ME10 2JR,https://find-and-update.company-information.service.gov.uk/company/12824280,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:30+00:00
MANCHESTER CEILINGS & PARTITIONS LTD,14089336,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-05,micro-entity,"accounts category, NOT turnover",43290,"106-108 Reddish Lane, Manchester",M18 7JL,https://find-and-update.company-information.service.gov.uk/company/14089336,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:31+00:00
AIRE GAS AND WATER LTD,15755184,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-01,micro-entity,"accounts category, NOT turnover",43220,"114 Church Lane, Meanwood, Leeds",LS6 4NR,https://find-and-update.company-information.service.gov.uk/company/15755184,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:33+00:00
BDJ PROJECTS LIMITED,13432885,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-06-01,micro-entity,"accounts category, NOT turnover",43210; 80100,"63 Bernwell Road, London",E4 6HX,https://find-and-update.company-information.service.gov.uk/company/13432885,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:36+00:00
SGI INSTALLERS LTD,08165126,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-08-02,micro-entity,"accounts category, NOT turnover",43290,"164 Chartridge Lane, Chesham, Buckinghamshire",HP5 2SE,https://find-and-update.company-information.service.gov.uk/company/08165126,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:37+00:00
DR10 CONSULTING MECHANICAL LTD,12037360,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-06-06,micro-entity,"accounts category, NOT turnover",43220; 43999,"77 Mollison Way, Edgware, London",HA8 5QU,https://find-and-update.company-information.service.gov.uk/company/12037360,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:39+00:00
FCS CONCEPTS LIMITED,13853996,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-01-17,total-exemption-full,"accounts category, NOT turnover",43210; 43290,"65 Hillsboro Road, Bognor Regis",PO21 2DY,https://find-and-update.company-information.service.gov.uk/company/13853996,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:39+00:00
ANTHONY SELF LIMITED,09054195,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-05-23,micro-entity,"accounts category, NOT turnover",43210,"10 Charteris Road, London",N4 3AB,https://find-and-update.company-information.service.gov.uk/company/09054195,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:40+00:00
MPH BOILERS LIMITED,11335447,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-04-28,micro-entity,"accounts category, NOT turnover",43220,"1007 London Road, Leigh-On-Sea",SS9 3JY,https://find-and-update.company-information.service.gov.uk/company/11335447,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:41+00:00
G R PLUMBING & HEATING (NE) LIMITED,13997339,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-03-23,total-exemption-full,"accounts category, NOT turnover",43220,"21 Chesterfield Drive, Marton-In-Cleveland, Middlesbrough",TS8 9ZE,https://find-and-update.company-information.service.gov.uk/company/13997339,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:41+00:00
KNOWLES ACCESS LIMITED,14446757,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-10-27,micro-entity,"accounts category, NOT turnover",43290,"4 Exeter Road, North Shields",NE29 8QN,https://find-and-update.company-information.service.gov.uk/company/14446757,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:42+00:00
OHM SMART LTD,12052177,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-06-14,micro-entity,"accounts category, NOT turnover",43210,"10 Wensley Drive, Accrington",BB5 6SB,https://find-and-update.company-information.service.gov.uk/company/12052177,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:43+00:00
AMPERE ELECTRICAL SERVICES LIMITED,11722065,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-12-11,micro-entity,"accounts category, NOT turnover",43210,"66 Walton Way Shaw, Newbury, Berkshire",RG14 2LJ,https://find-and-update.company-information.service.gov.uk/company/11722065,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:44+00:00
M L SIMPSON LTD,09196058,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-08-30,micro-entity,"accounts category, NOT turnover",43220,"1 West Parklands Drive, North Ferriby",HU14 3EX,https://find-and-update.company-information.service.gov.uk/company/09196058,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:46+00:00
SA SPARKS LTD,13594249,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-08-31,micro-entity,"accounts category, NOT turnover",43210,"50 Carmichael Close, Ruislip",HA4 6LQ,https://find-and-update.company-information.service.gov.uk/company/13594249,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:46+00:00
JAMES GIBBONS PLUMBING & HEATING LIMITED,12135824,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-08-02,micro-entity,"accounts category, NOT turnover",43220,"47 Yarrow Road, Grimsby",DN34 4LA,https://find-and-update.company-information.service.gov.uk/company/12135824,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:48+00:00
SLOWIN LTD,10565330,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-01-16,micro-entity,"accounts category, NOT turnover",43290; 46190; 62020; 82990,"20-22 Wenlock Road, London",N1 7GU,https://find-and-update.company-information.service.gov.uk/company/10565330,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:48+00:00
SUSSEX STYLE LIMITED,12709610,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-07-01,micro-entity,"accounts category, NOT turnover",43290; 43999; 74100,"102 Millbrook Gardens, Dewsbury",WF13 4SF,https://find-and-update.company-information.service.gov.uk/company/12709610,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:49+00:00
AIRBORNE BATHROOM SERVICES LTD,15754638,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-01,micro-entity,"accounts category, NOT turnover",43220,"17 Luddington Drive, Skelmersdale",WN8 6HF,https://find-and-update.company-information.service.gov.uk/company/15754638,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:50+00:00
G.M.J PLUMBING&HEATING LTD,SC812339,B_COMPLIANCE_DROWNED,"young (2024), total-exemption-full filer",ltd,corporate subscriber,2024-06-01,total-exemption-full,"accounts category, NOT turnover",43220,"21 Grove Street, Musselburgh",EH21 7JX,https://find-and-update.company-information.service.gov.uk/company/SC812339,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:51+00:00
J & F WILSON PLUMBING & HEATING LIMITED,06948477,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2009-06-30,micro-entity,"accounts category, NOT turnover",43220,"17 Old Trough Way, Harrogate, North Yorkshire",HG1 3DE,https://find-and-update.company-information.service.gov.uk/company/06948477,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:52+00:00
BEST QUALITY PLUMBING LTD,15755113,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-01,micro-entity,"accounts category, NOT turnover",43220,"65 St. Awdrys Road, Barking",IG11 7QB,https://find-and-update.company-information.service.gov.uk/company/15755113,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:52+00:00
DDK ELECTRICAL SERVICES LTD,10573633,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-01-19,micro-entity,"accounts category, NOT turnover",43210,"14 Balsam Close, Manchester",M13 9UL,https://find-and-update.company-information.service.gov.uk/company/10573633,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:54+00:00
SHIRE PAVING LTD,12353228,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-12-06,micro-entity,"accounts category, NOT turnover",43290,"6 Agincourt Street, Monmouth",NP25 3DZ,https://find-and-update.company-information.service.gov.uk/company/12353228,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:54+00:00
GIGO ELECTRICAL LTD,13038519,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-11-23,micro-entity,"accounts category, NOT turnover",43210,"3 Conway, Worcester",WR4 9AJ,https://find-and-update.company-information.service.gov.uk/company/13038519,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:55+00:00
J.C LIGHTING & ENTERTAINMENT LTD,14911243,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-06-02,micro-entity,"accounts category, NOT turnover",33130; 43210; 60200; 77291,"1 Bull Lane, Bristol",BS5 8AB,https://find-and-update.company-information.service.gov.uk/company/14911243,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:56+00:00
WESTON PLUMBING & HEATING LIMITED,07257877,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-05-18,micro-entity,"accounts category, NOT turnover",43220,"The Guild House Greenhill Road, Sandford, Winscombe",BS25 5PH,https://find-and-update.company-information.service.gov.uk/company/07257877,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:57+00:00
WMG ELECTRICAL (SW) LIMITED,14881998,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-05-19,total-exemption-full,"accounts category, NOT turnover",43210,"7 Pail Park, Knowle, Braunton",EX33 2LP,https://find-and-update.company-information.service.gov.uk/company/14881998,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:57+00:00
G N H ELECTRICAL SERVICES LTD,06676007,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2008-08-19,micro-entity,"accounts category, NOT turnover",43210,"13 Hollands Drive, Burton Latimer, Northamptonshire",NN15 5YJ,https://find-and-update.company-information.service.gov.uk/company/06676007,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:58+00:00
CW HEATING SERVICES LTD,09634639,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-06-11,micro-entity,"accounts category, NOT turnover",43220,"14 Badgers Wood, Stanley, County Durham",DH9 0HR,https://find-and-update.company-information.service.gov.uk/company/09634639,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:59+00:00
HIGHLAND AND GRAMPIAN HEATING SERVICES LTD,SC662848,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-06-02,micro-entity,"accounts category, NOT turnover",43220,"Bonny View House, Daviot, Inverness",IV2 5XL,https://find-and-update.company-information.service.gov.uk/company/SC662848,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:00+00:00
SM CABLE JOINTING LIMITED,SC812477,B_COMPLIANCE_DROWNED,"young (2024), unaudited-abridged filer",ltd,corporate subscriber,2024-06-03,unaudited-abridged,"accounts category, NOT turnover",43210,"6 Miller Road, Ayr",KA7 2AY,https://find-and-update.company-information.service.gov.uk/company/SC812477,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:01+00:00
M.P. HEATING SOLUTIONS LTD,13464487,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-06-18,micro-entity,"accounts category, NOT turnover",43220; 82990,"Suite 205, Balfour House 741 High Road, London",N12 0BP,https://find-and-update.company-information.service.gov.uk/company/13464487,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:01+00:00
JMS PRO HEATING AND PLUMBING LTD,11884124,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-03-15,micro-entity,"accounts category, NOT turnover",43220,"39 Lactans Edge, Leighton Buzzard",LU7 9SY,https://find-and-update.company-information.service.gov.uk/company/11884124,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:03+00:00
IMPERIUM ELECTRICAL LTD,14877143,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-05-17,micro-entity,"accounts category, NOT turnover",43210,"59 Sovereign Place, Hatfield",AL9 5ET,https://find-and-update.company-information.service.gov.uk/company/14877143,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:06+00:00
STAR RISE CONSTRUCTION LTD,14247793,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-07-21,micro-entity,"accounts category, NOT turnover",41100; 43220; 43390; 81229,"115 Brimsdown Avenue, Enfield",EN3 5EP,https://find-and-update.company-information.service.gov.uk/company/14247793,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:07+00:00
EBM PROPERTY SERVICES LTD,10740165,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-04-25,micro-entity,"accounts category, NOT turnover",41100; 41202; 43290; 43390,"31 The Gallop, Sutton, Surrey",SM2 5RY,https://find-and-update.company-information.service.gov.uk/company/10740165,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:08+00:00
RKM FACILITIES LTD,15756194,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-02,micro-entity,"accounts category, NOT turnover",41100; 43220,"24 The Tanyard, Bassingbourn, Royston, Herts",SG8 5NH,https://find-and-update.company-information.service.gov.uk/company/15756194,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:10+00:00
CINEMATIC ELECTRICAL LTD,15756536,B_COMPLIANCE_DROWNED,"young (2024), total-exemption-full filer",ltd,corporate subscriber,2024-06-02,total-exemption-full,"accounts category, NOT turnover",43210,"The Waters Edge Ockham Road South, East Horsley, Leatherhead",KT24 6RZ,https://find-and-update.company-information.service.gov.uk/company/15756536,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:10+00:00
JAMES DEAN PLUMBING SOLUTIONS LTD,12259666,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-10-14,micro-entity,"accounts category, NOT turnover",43220,"141 Sandringham Road, Cleethorpes",DN35 9BP,https://find-and-update.company-information.service.gov.uk/company/12259666,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:13+00:00
MURRAYLECTRICS LTD,06259923,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2007-05-25,micro-entity,"accounts category, NOT turnover",27900; 43210,"5 Manor Lane, Old Basing, Basingstoke, Hampshire",RG24 7DG,https://find-and-update.company-information.service.gov.uk/company/06259923,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:13+00:00
ARCTIC AIR (MECHANICAL) LIMITED,09689577,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-07-16,micro-entity,"accounts category, NOT turnover",43220,"Unit 6, Wheatley Business Centre Old London Road, Wheatley, Oxford",OX33 1XW,https://find-and-update.company-information.service.gov.uk/company/09689577,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:14+00:00
SCOTTS PLUMBING & HEATING (YORKSHIRE) LTD,15194239,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-10-06,micro-entity,"accounts category, NOT turnover",43220,"26 Barnsley Road, Wath-Upon-Dearne, Rotherham",S63 6QB,https://find-and-update.company-information.service.gov.uk/company/15194239,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:15+00:00
PHOENIX HEATING & RENEWABLES LTD,14661416,B_COMPLIANCE_DROWNED,"young (2023), unaudited-abridged filer",ltd,corporate subscriber,2023-02-14,unaudited-abridged,"accounts category, NOT turnover",43220,"4 King Square, Bridgwater",TA6 3YF,https://find-and-update.company-information.service.gov.uk/company/14661416,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:15+00:00
WARM HEATING AND PLUMBING LTD,14830307,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-04-26,micro-entity,"accounts category, NOT turnover",43220,"220 St. Pauls Road, Peterborough",PE1 3RN,https://find-and-update.company-information.service.gov.uk/company/14830307,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:19+00:00
SANDU CONTRACTORS LTD,14472053,B_COMPLIANCE_DROWNED,"young (2022), total-exemption-full filer",ltd,corporate subscriber,2022-11-09,total-exemption-full,"accounts category, NOT turnover",43290,"9 Mascoll Path, Slough, Berkshire",SL2 2HL,https://find-and-update.company-information.service.gov.uk/company/14472053,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:19+00:00
